CONTRACT_ID|PLAN_ID|RXCUI|TIER|QUANTITY_LIMIT_YN|QUANTITY_LIMIT_AMOUNT|QUANTITY_LIMIT_DAYS|PRIOR_AUTH_YN|STEP_THERAPY_YN|CAPPED_BENEFIT_YN|GAP_COV
H0523|069|312950|1|1|4|30|N|N|Y|Y
H0523|069|402019|1|1|4|30|N|N|Y|Y
H0523|069|1367410|1|0| | |N|N|N|Y
H0523|069|310410|1|1|30|30|N|N|N|Y
H0523|069|314229|1|1|4|30|N|N|Y|Y
H0523|069|314228|1|1|4|30|N|N|Y|Y
H0523|070|207839|2|1|10|30|N|N|Y|Y
H0523|070|402273|1|1|4|30|N|N|Y|Y
H0523|070|349478|1|1|4|30|N|N|Y|Y
H0523|070|349479|1|1|4|30|N|N|Y|Y
H0523|070|349480|1|1|4|30|N|N|Y|Y
H0523|070|484814|1|1|4|30|N|N|Y|Y
H0523|070|312950|1|1|4|30|N|N|Y|Y
H0523|070|402019|1|1|4|30|N|N|Y|Y
H0523|070|1367410|1|0| | |N|N|N|Y
H0523|070|310410|1|1|30|30|N|N|N|Y
H0523|070|314229|1|1|4|30|N|N|Y|Y
H0523|070|314228|1|1|4|30|N|N|Y|Y
H0523|071|207839|2|1|10|30|N|N|Y|Y
H0523|071|402273|1|1|4|30|N|N|Y|Y
H0523|071|349478|1|1|4|30|N|N|Y|Y
H0523|071|349479|1|1|4|30|N|N|Y|Y
H0523|071|349480|1|1|4|30|N|N|Y|Y
H0523|071|484814|1|1|4|30|N|N|Y|Y
H0523|071|312950|1|1|4|30|N|N|Y|Y
H0523|071|402019|1|1|4|30|N|N|Y|Y
H0523|071|1367410|1|0| | |N|N|N|Y
H0523|071|310410|1|1|30|30|N|N|N|Y
H0523|071|314229|1|1|4|30|N|N|Y|Y
H0523|071|314228|1|1|4|30|N|N|Y|Y
H0523|072|207839|2|1|10|30|N|N|Y|Y
H0523|072|402273|1|1|4|30|N|N|Y|Y
H0523|072|349478|1|1|4|30|N|N|Y|Y
H0523|072|349479|1|1|4|30|N|N|Y|Y
H0523|072|349480|1|1|4|30|N|N|Y|Y
H0523|072|484814|1|1|4|30|N|N|Y|Y
H0523|072|312950|1|1|4|30|N|N|Y|Y
H0523|072|402019|1|1|4|30|N|N|Y|Y
H0523|072|1367410|1|0| | |N|N|N|Y
H0523|072|310410|1|1|30|30|N|N|N|Y
H0523|072|314229|1|1|4|30|N|N|Y|Y
H0523|072|314228|1|1|4|30|N|N|Y|Y
H0523|073|207839|2|1|10|30|N|N|Y|Y
H0523|073|402273|1|1|4|30|N|N|Y|Y
H0523|073|349478|1|1|4|30|N|N|Y|Y
H0523|073|349479|1|1|4|30|N|N|Y|Y
H0523|073|349480|1|1|4|30|N|N|Y|Y
H0523|073|484814|1|1|4|30|N|N|Y|Y
H0523|073|312950|1|1|4|30|N|N|Y|Y
H0523|073|402019|1|1|4|30|N|N|Y|Y
H0523|073|1367410|1|0| | |N|N|N|Y
H0523|073|310410|1|1|30|30|N|N|N|Y
H0523|073|314229|1|1|4|30|N|N|Y|Y
H0523|073|314228|1|1|4|30|N|N|Y|Y
H0543|013|312950|2|1|4|30|N|N|N|Y
H0543|013|1367410|2|0| | |N|N|N|Y
H0543|013|310410|2|0| | |N|N|N|Y
H0543|013|309594|2|0| | |N|N|N|Y
H0543|013|314229|2|1|4|30|N|N|N|Y
H0543|013|314228|2|1|4|30|N|N|N|Y
H0543|019|312950|2|1|4|30|N|N|N|Y
H0543|019|1367410|2|0| | |N|N|N|Y
H0543|019|310410|2|0| | |N|N|N|Y
H0543|019|309594|2|0| | |N|N|N|Y
H0543|019|314229|2|1|4|30|N|N|N|Y
H0543|019|314228|2|1|4|30|N|N|N|Y
H0543|022|312950|2|1|4|30|N|N|N|Y
H0543|022|1367410|2|0| | |N|N|N|Y
H0543|022|310410|2|0| | |N|N|N|Y
H0543|022|309594|2|0| | |N|N|N|Y
H0543|022|314229|2|1|4|30|N|N|N|Y
H0543|022|314228|2|1|4|30|N|N|N|Y
H0543|028|312950|2|1|4|30|N|N|N|Y
H0543|028|1367410|2|0| | |N|N|N|Y
H0543|028|310410|2|0| | |N|N|N|Y
H0543|028|309594|2|0| | |N|N|N|Y
H0543|028|314229|2|1|4|30|N|N|N|Y
H0543|028|314228|2|1|4|30|N|N|N|Y
H0543|029|312950|2|1|4|30|N|N|N|Y
H0543|029|1367410|2|0| | |N|N|N|Y
H0543|029|310410|2|0| | |N|N|N|Y
H0543|029|309594|2|0| | |N|N|N|Y
H0543|029|314229|2|1|4|30|N|N|N|Y
H0543|029|314228|2|1|4|30|N|N|N|Y
H0543|035|312950|2|1|4|30|N|N|N|Y
H0543|035|1367410|2|0| | |N|N|N|Y
H0543|035|310410|2|0| | |N|N|N|Y
H0543|035|309594|2|0| | |N|N|N|Y
H0543|035|314229|2|1|4|30|N|N|N|Y
H0543|035|314228|2|1|4|30|N|N|N|Y
H0543|036|312950|2|1|4|30|N|N|N|Y
H0543|036|1367410|2|0| | |N|N|N|Y
H0543|036|310410|2|0| | |N|N|N|Y
H0543|036|309594|2|0| | |N|N|N|Y
H0543|036|314229|2|1|4|30|N|N|N|Y
H0543|036|314228|2|1|4|30|N|N|N|Y
H0543|060|312950|2|1|4|30|N|N|N|Y
H0543|060|1367410|2|0| | |N|N|N|Y
H0543|060|310410|2|0| | |N|N|N|Y
H0543|060|309594|2|0| | |N|N|N|Y
H0543|060|314229|2|1|4|30|N|N|N|Y
H0543|060|314228|2|1|4|30|N|N|N|Y
H0543|070|312950|2|1|4|30|N|N|N|Y
H0543|070|1367410|2|0| | |N|N|N|Y
H0543|070|310410|2|0| | |N|N|N|Y
H0543|070|309594|2|0| | |N|N|N|Y
H0543|070|314229|2|1|4|30|N|N|N|Y
H0543|070|314228|2|1|4|30|N|N|N|Y
H0543|086|312950|2|1|4|30|N|N|N|Y
H0543|086|1367410|2|0| | |N|N|N|Y
H0543|086|310410|2|0| | |N|N|N|Y
H0543|086|309594|2|0| | |N|N|N|Y
H0543|086|314229|2|1|4|30|N|N|N|Y
H0543|086|314228|2|1|4|30|N|N|N|Y
H0543|089|312950|2|1|4|30|N|N|N|Y
H0543|089|1367410|2|0| | |N|N|N|Y
H0543|089|310410|2|0| | |N|N|N|Y
H0543|089|309594|2|0| | |N|N|N|Y
H0543|089|314229|2|1|4|30|N|N|N|Y
H0543|089|314228|2|1|4|30|N|N|N|Y
H0543|140|312950|2|1|4|30|N|N|N|Y
H0543|140|1367410|2|0| | |N|N|N|Y
H0543|140|310410|2|0| | |N|N|N|Y
H0543|140|309594|2|0| | |N|N|N|Y
H0543|140|314229|2|1|4|30|N|N|N|Y
H0543|140|314228|2|1|4|30|N|N|N|Y
H0543|145|312950|2|1|4|30|N|N|N|Y
H0543|145|1367410|2|0| | |N|N|N|Y
H0543|145|310410|2|0| | |N|N|N|Y
H0543|145|309594|2|0| | |N|N|N|Y
H0543|145|314229|2|1|4|30|N|N|N|Y
H0543|145|314228|2|1|4|30|N|N|N|Y
H0543|146|312950|2|1|4|30|N|N|N|Y
H0543|146|1367410|2|0| | |N|N|N|Y
H0543|146|310410|2|0| | |N|N|N|Y
H0543|146|309594|2|0| | |N|N|N|Y
H0543|146|314229|2|1|4|30|N|N|N|Y
H0543|146|314228|2|1|4|30|N|N|N|Y
H0543|147|312950|2|1|4|30|N|N|N|Y
H0543|147|1367410|2|0| | |N|N|N|Y
H0543|147|310410|2|0| | |N|N|N|Y
H0543|147|309594|2|0| | |N|N|N|Y
H0543|147|314229|2|1|4|30|N|N|N|Y
H0543|147|314228|2|1|4|30|N|N|N|Y
H0543|148|312950|2|1|4|30|N|N|N|Y
H0543|148|1367410|2|0| | |N|N|N|Y
H0543|148|310410|2|0| | |N|N|N|Y
H0543|148|309594|2|0| | |N|N|N|Y
H0543|148|314229|2|1|4|30|N|N|N|Y
H0543|148|314228|2|1|4|30|N|N|N|Y
H0543|151|312950|2|1|4|30|N|N|N|Y
H0543|151|1367410|2|0| | |N|N|N|Y
H0543|151|310410|2|0| | |N|N|N|Y
H0543|151|309594|2|0| | |N|N|N|Y
H0543|151|314229|2|1|4|30|N|N|N|Y
H0543|151|314228|2|1|4|30|N|N|N|Y
H0543|152|312950|2|1|4|30|N|N|N|Y
H0543|152|1367410|2|0| | |N|N|N|Y
H0543|152|310410|2|0| | |N|N|N|Y
H0543|152|309594|2|0| | |N|N|N|Y
H0543|152|314229|2|1|4|30|N|N|N|Y
H0543|152|314228|2|1|4|30|N|N|N|Y
H0543|164|312950|2|1|4|30|N|N|N|Y
H0543|164|1367410|2|0| | |N|N|N|Y
H0543|164|310410|2|0| | |N|N|N|Y
H0543|164|309594|2|0| | |N|N|N|Y
H0543|164|314229|2|1|4|30|N|N|N|Y
H0543|164|314228|2|1|4|30|N|N|N|Y
H0543|165|312950|2|1|4|30|N|N|N|Y
H0543|165|1367410|2|0| | |N|N|N|Y
H0543|165|310410|2|0| | |N|N|N|Y
H0543|165|309594|2|0| | |N|N|N|Y
H0543|165|314229|2|1|4|30|N|N|N|Y
H0543|165|314228|2|1|4|30|N|N|N|Y
H0543|166|312950|2|1|4|30|N|N|N|Y
H0543|166|1367410|2|0| | |N|N|N|Y
H0543|166|310410|2|0| | |N|N|N|Y
H0543|166|309594|2|0| | |N|N|N|Y
H0543|166|314229|2|1|4|30|N|N|N|Y
H0543|166|314228|2|1|4|30|N|N|N|Y
H0543|167|312950|2|1|4|30|N|N|N|Y
H0543|167|1367410|2|0| | |N|N|N|Y
H0543|167|310410|2|0| | |N|N|N|Y
H0543|167|309594|2|0| | |N|N|N|Y
H0543|167|314229|2|1|4|30|N|N|N|Y
H0543|167|314228|2|1|4|30|N|N|N|Y
H0543|168|312950|2|1|4|30|N|N|N|Y
H0543|168|1367410|2|0| | |N|N|N|Y
H0543|168|310410|2|0| | |N|N|N|Y
H0543|168|309594|2|0| | |N|N|N|Y
H0543|168|314229|2|1|4|30|N|N|N|Y
H0543|168|314228|2|1|4|30|N|N|N|Y
H0543|169|312950|2|1|4|30|N|N|N|Y
H0543|169|1367410|2|0| | |N|N|N|Y
H0543|169|310410|2|0| | |N|N|N|Y
H0543|169|309594|2|0| | |N|N|N|Y
H0543|169|314229|2|1|4|30|N|N|N|Y
H0543|169|314228|2|1|4|30|N|N|N|Y
H0543|170|312950|2|1|4|30|N|N|N|Y
H0543|170|1367410|2|0| | |N|N|N|Y
H0543|170|310410|2|0| | |N|N|N|Y
H0543|170|309594|2|0| | |N|N|N|Y
H0543|170|314229|2|1|4|30|N|N|N|Y
H0543|170|314228|2|1|4|30|N|N|N|Y
H0543|176|312950|2|1|4|30|N|N|N|Y
H0543|176|1367410|2|0| | |N|N|N|Y
H0543|176|310410|2|0| | |N|N|N|Y
H0543|176|309594|2|0| | |N|N|N|Y
H0543|176|314229|2|1|4|30|N|N|N|Y
H0543|176|314228|2|1|4|30|N|N|N|Y
H0543|177|312950|2|1|4|30|N|N|N|Y
H0543|177|1367410|2|0| | |N|N|N|Y
H0543|177|310410|2|0| | |N|N|N|Y
H0543|177|309594|2|0| | |N|N|N|Y
H0543|177|314229|2|1|4|30|N|N|N|Y
H0543|177|314228|2|1|4|30|N|N|N|Y
H0543|178|312950|2|1|4|30|N|N|N|Y
H0543|178|1367410|2|0| | |N|N|N|Y
H0543|178|310410|2|0| | |N|N|N|Y
H0543|178|309594|2|0| | |N|N|N|Y
H0543|178|314229|2|1|4|30|N|N|N|Y
H0543|178|314228|2|1|4|30|N|N|N|Y
H0543|179|312950|2|1|4|30|N|N|N|Y
H0543|179|1367410|2|0| | |N|N|N|Y
H0543|179|310410|2|0| | |N|N|N|Y
H0543|179|309594|2|0| | |N|N|N|Y
H0543|179|314229|2|1|4|30|N|N|N|Y
H0543|179|314228|2|1|4|30|N|N|N|Y
H0543|188|312950|2|1|4|30|N|N|N|Y
H0543|188|1367410|2|0| | |N|N|N|Y
H0543|188|310410|2|0| | |N|N|N|Y
H0543|188|309594|2|0| | |N|N|N|Y
H0543|188|314229|2|1|4|30|N|N|N|Y
H0543|188|314228|2|1|4|30|N|N|N|Y
H0543|189|312950|2|1|4|30|N|N|N|Y
H0543|189|1367410|2|0| | |N|N|N|Y
H0543|189|310410|2|0| | |N|N|N|Y
H0543|189|309594|2|0| | |N|N|N|Y
H0543|189|314229|2|1|4|30|N|N|N|Y
H0543|189|314228|2|1|4|30|N|N|N|Y
H0543|191|312950|2|1|4|30|N|N|N|Y
H0543|191|1367410|2|0| | |N|N|N|Y
H0543|191|310410|2|0| | |N|N|N|Y
H0543|191|309594|2|0| | |N|N|N|Y
H0543|191|314229|2|1|4|30|N|N|N|Y
H0543|191|314228|2|1|4|30|N|N|N|Y
H0543|193|312950|2|1|4|30|N|N|N|Y
H0543|193|1367410|2|0| | |N|N|N|Y
H0543|193|310410|2|0| | |N|N|N|Y
H0543|193|309594|2|0| | |N|N|N|Y
H0543|193|314229|2|1|4|30|N|N|N|Y
H0543|193|314228|2|1|4|30|N|N|N|Y
H0543|195|312950|2|1|4|30|N|N|N|Y
H0543|195|1367410|2|0| | |N|N|N|Y
H0543|195|310410|2|0| | |N|N|N|Y
H0543|195|309594|2|0| | |N|N|N|Y
H0543|195|314229|2|1|4|30|N|N|N|Y
H0543|195|314228|2|1|4|30|N|N|N|Y
H0543|196|312950|2|1|4|30|N|N|N|Y
H0543|196|1367410|2|0| | |N|N|N|Y
H0543|196|310410|2|0| | |N|N|N|Y
H0543|196|309594|2|0| | |N|N|N|Y
H0543|196|314229|2|1|4|30|N|N|N|Y
H0543|196|314228|2|1|4|30|N|N|N|Y
H0543|204|312950|2|1|4|30|N|N|N|Y
H0543|204|1367410|2|0| | |N|N|N|Y
H0543|204|310410|2|0| | |N|N|N|Y
H0543|204|309594|2|0| | |N|N|N|Y
H0543|204|314229|2|1|4|30|N|N|N|Y
H0543|204|314228|2|1|4|30|N|N|N|Y
H0543|205|312950|2|1|4|30|N|N|N|Y
H0543|205|1367410|2|0| | |N|N|N|Y
H0543|205|310410|2|0| | |N|N|N|Y
H0543|205|309594|2|0| | |N|N|N|Y
H0543|205|314229|2|1|4|30|N|N|N|Y
H0543|205|314228|2|1|4|30|N|N|N|Y
H0543|209|312950|2|1|4|30|N|N|N|Y
H0543|209|1367410|2|0| | |N|N|N|Y
H0543|209|310410|2|0| | |N|N|N|Y
H0543|209|309594|2|0| | |N|N|N|Y
H0543|209|314229|2|1|4|30|N|N|N|Y
H0543|209|314228|2|1|4|30|N|N|N|Y
H0543|210|312950|2|1|4|30|N|N|N|Y
H0543|210|1367410|2|0| | |N|N|N|Y
H0543|210|310410|2|0| | |N|N|N|Y
H0543|210|309594|2|0| | |N|N|N|Y
H0543|210|314229|2|1|4|30|N|N|N|Y
H0543|210|314228|2|1|4|30|N|N|N|Y
H0543|214|312950|2|1|4|30|N|N|N|Y
H0543|214|1367410|2|0| | |N|N|N|Y
H0543|214|310410|2|0| | |N|N|N|Y
H0543|214|309594|2|0| | |N|N|N|Y
H0543|214|314229|2|1|4|30|N|N|N|Y
H0543|214|314228|2|1|4|30|N|N|N|Y
H0543|215|312950|2|1|4|30|N|N|N|Y
H0543|215|1367410|2|0| | |N|N|N|Y
H0543|215|310410|2|0| | |N|N|N|Y
H0543|215|309594|2|0| | |N|N|N|Y
H0543|215|314229|2|1|4|30|N|N|N|Y
H0543|215|314228|2|1|4|30|N|N|N|Y
H0543|216|312950|2|1|4|30|N|N|N|Y
H0543|216|1367410|2|0| | |N|N|N|Y
H0543|216|310410|2|0| | |N|N|N|Y
H0543|216|309594|2|0| | |N|N|N|Y
H0543|216|314229|2|1|4|30|N|N|N|Y
H0543|216|314228|2|1|4|30|N|N|N|Y
H0543|217|312950|2|1|4|30|N|N|N|Y
H0543|217|1367410|2|0| | |N|N|N|Y
H0543|217|310410|2|0| | |N|N|N|Y
H0543|217|309594|2|0| | |N|N|N|Y
H0543|217|314229|2|1|4|30|N|N|N|Y
H0543|217|314228|2|1|4|30|N|N|N|Y
H0543|218|312950|2|1|4|30|N|N|N|Y
H0543|218|1367410|2|0| | |N|N|N|Y
H0543|218|310410|2|0| | |N|N|N|Y
H0543|218|309594|2|0| | |N|N|N|Y
H0543|218|314229|2|1|4|30|N|N|N|Y
H0543|218|314228|2|1|4|30|N|N|N|Y
H0543|219|312950|2|1|4|30|N|N|N|Y
H0543|219|1367410|2|0| | |N|N|N|Y
H0543|219|310410|2|0| | |N|N|N|Y
H0543|219|309594|2|0| | |N|N|N|Y
H0543|219|314229|2|1|4|30|N|N|N|Y
H0543|219|314228|2|1|4|30|N|N|N|Y
H0543|220|312950|2|1|4|30|N|N|N|Y
H0543|220|1367410|2|0| | |N|N|N|Y
H0543|220|310410|2|0| | |N|N|N|Y
H0543|220|309594|2|0| | |N|N|N|Y
H0543|220|314229|2|1|4|30|N|N|N|Y
H0543|220|314228|2|1|4|30|N|N|N|Y
H0543|221|312950|2|1|4|30|N|N|N|Y
H0543|221|1367410|2|0| | |N|N|N|Y
H0543|221|310410|2|0| | |N|N|N|Y
H0543|221|309594|2|0| | |N|N|N|Y
H0543|221|314229|2|1|4|30|N|N|N|Y
H0543|221|314228|2|1|4|30|N|N|N|Y
H0543|222|312950|2|1|4|30|N|N|N|Y
H0543|222|1367410|2|0| | |N|N|N|Y
H0543|222|310410|2|0| | |N|N|N|Y
H0543|222|309594|2|0| | |N|N|N|Y
H0543|222|314229|2|1|4|30|N|N|N|Y
H0543|222|314228|2|1|4|30|N|N|N|Y
H0543|223|312950|2|1|4|30|N|N|N|Y
H0543|223|1367410|2|0| | |N|N|N|Y
H0543|223|310410|2|0| | |N|N|N|Y
H0543|223|309594|2|0| | |N|N|N|Y
H0543|223|314229|2|1|4|30|N|N|N|Y
H0543|223|314228|2|1|4|30|N|N|N|Y
H0543|224|312950|2|1|4|30|N|N|N|Y
H0543|224|1367410|2|0| | |N|N|N|Y
H0543|224|310410|2|0| | |N|N|N|Y
H0543|224|309594|2|0| | |N|N|N|Y
H0543|224|314229|2|1|4|30|N|N|N|Y
H0543|224|314228|2|1|4|30|N|N|N|Y
H0543|225|312950|2|1|4|30|N|N|N|Y
H0543|225|1367410|2|0| | |N|N|N|Y
H0543|225|310410|2|0| | |N|N|N|Y
H0543|225|309594|2|0| | |N|N|N|Y
H0543|225|314229|2|1|4|30|N|N|N|Y
H0543|225|314228|2|1|4|30|N|N|N|Y
H0543|226|312950|2|1|4|30|N|N|N|Y
H0543|226|1367410|2|0| | |N|N|N|Y
H0543|226|310410|2|0| | |N|N|N|Y
H0543|226|309594|2|0| | |N|N|N|Y
H0543|226|314229|2|1|4|30|N|N|N|Y
H0543|226|314228|2|1|4|30|N|N|N|Y
H0543|227|312950|2|1|4|30|N|N|N|Y
H0543|227|1367410|2|0| | |N|N|N|Y
H0543|227|310410|2|0| | |N|N|N|Y
H0543|227|309594|2|0| | |N|N|N|Y
H0543|227|314229|2|1|4|30|N|N|N|Y
H0543|227|314228|2|1|4|30|N|N|N|Y
H0543|228|312950|2|1|4|30|N|N|N|Y
H0543|228|1367410|2|0| | |N|N|N|Y
H0543|228|310410|2|0| | |N|N|N|Y
H0543|228|309594|2|0| | |N|N|N|Y
H0543|228|314229|2|1|4|30|N|N|N|Y
H0543|228|314228|2|1|4|30|N|N|N|Y
H0543|229|312950|2|1|4|30|N|N|N|Y
H0543|229|1367410|2|0| | |N|N|N|Y
H0543|229|310410|2|0| | |N|N|N|Y
H0543|229|309594|2|0| | |N|N|N|Y
H0543|229|314229|2|1|4|30|N|N|N|Y
H0543|229|314228|2|1|4|30|N|N|N|Y
H0543|230|312950|2|1|4|30|N|N|N|Y
H0543|230|1367410|2|0| | |N|N|N|Y
H0543|230|310410|2|0| | |N|N|N|Y
H0543|230|309594|2|0| | |N|N|N|Y
H0543|230|314229|2|1|4|30|N|N|N|Y
H0543|230|314228|2|1|4|30|N|N|N|Y
H0543|231|312950|2|1|4|30|N|N|N|Y
H0543|231|1367410|2|0| | |N|N|N|Y
H0543|231|310410|2|0| | |N|N|N|Y
H0543|231|309594|2|0| | |N|N|N|Y
H0543|231|314229|2|1|4|30|N|N|N|Y
H0543|231|314228|2|1|4|30|N|N|N|Y
H0543|232|312950|2|1|4|30|N|N|N|Y
H0543|232|1367410|2|0| | |N|N|N|Y
H0543|232|310410|2|0| | |N|N|N|Y
H0543|232|309594|2|0| | |N|N|N|Y
H0543|232|314229|2|1|4|30|N|N|N|Y
H0543|232|314228|2|1|4|30|N|N|N|Y
H0543|234|312950|2|1|4|30|N|N|N|Y
H0543|234|1367410|2|0| | |N|N|N|Y
H0543|234|310410|2|0| | |N|N|N|Y
H0543|234|309594|2|0| | |N|N|N|Y
H0543|234|314229|2|1|4|30|N|N|N|Y
H0543|234|314228|2|1|4|30|N|N|N|Y
H0543|235|312950|2|1|4|30|N|N|N|Y
H0543|235|1367410|2|0| | |N|N|N|Y
H0543|235|310410|2|0| | |N|N|N|Y
H0543|235|309594|2|0| | |N|N|N|Y
H0543|235|314229|2|1|4|30|N|N|N|Y
H0543|235|314228|2|1|4|30|N|N|N|Y
H0543|236|312950|2|1|4|30|N|N|N|Y
H0543|236|1367410|2|0| | |N|N|N|Y
H0543|236|310410|2|0| | |N|N|N|Y
H0543|236|309594|2|0| | |N|N|N|Y
H0543|236|314229|2|1|4|30|N|N|N|Y
H0543|236|314228|2|1|4|30|N|N|N|Y
H0543|237|312950|2|1|4|30|N|N|N|Y
H0543|237|1367410|2|0| | |N|N|N|Y
H0543|237|310410|2|0| | |N|N|N|Y
H0543|237|309594|2|0| | |N|N|N|Y
H0543|237|314229|2|1|4|30|N|N|N|Y
H0543|237|314228|2|1|4|30|N|N|N|Y
H0543|238|312950|2|1|4|30|N|N|N|Y
H0543|238|1367410|2|0| | |N|N|N|Y
H0543|238|310410|2|0| | |N|N|N|Y
H0543|238|309594|2|0| | |N|N|N|Y
H0543|238|314229|2|1|4|30|N|N|N|Y
H0543|238|314228|2|1|4|30|N|N|N|Y
H0544|052|312950|1|1|4|30|N|N|N|Y
H0544|052|314229|1|1|4|30|N|N|N|Y
H0544|052|314228|1|1|4|30|N|N|N|Y
H0544|053|312950|1|1|4|30|N|N|N|Y
H0544|053|314229|1|1|4|30|N|N|N|Y
H0544|053|314228|1|1|4|30|N|N|N|Y
H0544|054|312950|1|1|4|30|N|N|N|Y
H0544|054|314229|1|1|4|30|N|N|N|Y
H0544|054|314228|1|1|4|30|N|N|N|Y
H0544|055|312950|1|1|4|30|N|N|N|Y
H0544|055|314229|1|1|4|30|N|N|N|Y
H0544|055|314228|1|1|4|30|N|N|N|Y
H0544|058|312950|1|1|4|30|N|N|N|Y
H0544|058|314229|1|1|4|30|N|N|N|Y
H0544|058|314228|1|1|4|30|N|N|N|Y
H0544|066|312950|1|1|4|30|N|N|N|Y
H0544|066|314229|1|1|4|30|N|N|N|Y
H0544|066|314228|1|1|4|30|N|N|N|Y
H0544|069|312950|1|1|4|30|N|N|N|Y
H0544|069|314229|1|1|4|30|N|N|N|Y
H0544|069|314228|1|1|4|30|N|N|N|Y
H0544|081|312950|1|1|4|30|N|N|N|Y
H0544|081|314229|1|1|4|30|N|N|N|Y
H0544|081|314228|1|1|4|30|N|N|N|Y
H0544|099|312950|1|1|4|30|N|N|N|Y
H0544|099|314229|1|1|4|30|N|N|N|Y
H0544|099|314228|1|1|4|30|N|N|N|Y
H0544|100|312950|1|1|4|30|N|N|N|N
H0544|100|314229|1|1|4|30|N|N|N|N
H0544|100|314228|1|1|4|30|N|N|N|N
H0544|108|312950|1|1|4|30|N|N|N|Y
H0544|108|314229|1|1|4|30|N|N|N|Y
H0544|108|314228|1|1|4|30|N|N|N|Y
H0544|110|312950|1|1|4|30|N|N|N|Y
H0544|110|314229|1|1|4|30|N|N|N|Y
H0544|110|314228|1|1|4|30|N|N|N|Y
H0544|129|312950|1|1|4|30|N|N|N|Y
H0544|129|314229|1|1|4|30|N|N|N|Y
H0544|129|314228|1|1|4|30|N|N|N|Y
H0562|009|402273|1|1|6|30|N|N|N|Y
H0562|009|349478|1|1|6|30|N|N|N|Y
H0562|009|349479|1|1|6|30|N|N|N|Y
H0562|009|349480|1|1|6|30|N|N|N|Y
H0562|009|312950|1|1|6|30|N|N|N|Y
H0562|009|314229|1|1|6|30|N|N|N|Y
H0562|009|314228|1|1|6|30|N|N|N|Y
H0562|012|402273|1|1|6|30|N|N|N|Y
H0562|012|349478|1|1|6|30|N|N|N|Y
H0562|012|349479|1|1|6|30|N|N|N|Y
H0562|012|349480|1|1|6|30|N|N|N|Y
H0562|012|312950|1|1|6|30|N|N|N|Y
H0562|012|314229|1|1|6|30|N|N|N|Y
H0562|012|314228|1|1|6|30|N|N|N|Y
H0562|039|402273|1|1|6|30|N|N|N|Y
H0562|039|349478|1|1|6|30|N|N|N|Y
H0562|039|349479|1|1|6|30|N|N|N|Y
H0562|039|349480|1|1|6|30|N|N|N|Y
H0562|039|312950|1|1|6|30|N|N|N|Y
H0562|039|314229|1|1|6|30|N|N|N|Y
H0562|039|314228|1|1|6|30|N|N|N|Y
H0562|079|402273|1|1|6|30|N|N|N|Y
H0562|079|349478|1|1|6|30|N|N|N|Y
H0562|079|349479|1|1|6|30|N|N|N|Y
H0562|079|349480|1|1|6|30|N|N|N|Y
H0562|079|312950|1|1|6|30|N|N|N|Y
H0562|079|314229|1|1|6|30|N|N|N|Y
H0562|079|314228|1|1|6|30|N|N|N|Y
H0562|084|402273|1|1|6|30|N|N|N|Y
H0562|084|349478|1|1|6|30|N|N|N|Y
H0562|084|349479|1|1|6|30|N|N|N|Y
H0562|084|349480|1|1|6|30|N|N|N|Y
H0562|084|312950|1|1|6|30|N|N|N|Y
H0562|084|314229|1|1|6|30|N|N|N|Y
H0562|084|314228|1|1|6|30|N|N|N|Y
H0562|092|402273|1|1|6|30|N|N|N|Y
H0562|092|349478|1|1|6|30|N|N|N|Y
H0562|092|349479|1|1|6|30|N|N|N|Y
H0562|092|349480|1|1|6|30|N|N|N|Y
H0562|092|312950|1|1|6|30|N|N|N|Y
H0562|092|314229|1|1|6|30|N|N|N|Y
H0562|092|314228|1|1|6|30|N|N|N|Y
H0562|097|402273|1|1|6|30|N|N|N|Y
H0562|097|349478|1|1|6|30|N|N|N|Y
H0562|097|349479|1|1|6|30|N|N|N|Y
H0562|097|349480|1|1|6|30|N|N|N|Y
H0562|097|312950|1|1|6|30|N|N|N|Y
H0562|097|314229|1|1|6|30|N|N|N|Y
H0562|097|314228|1|1|6|30|N|N|N|Y
H0562|103|402273|1|1|6|30|N|N|N|Y
H0562|103|349478|1|1|6|30|N|N|N|Y
H0562|103|349479|1|1|6|30|N|N|N|Y
H0562|103|349480|1|1|6|30|N|N|N|Y
H0562|103|312950|1|1|6|30|N|N|N|Y
H0562|103|314229|1|1|6|30|N|N|N|Y
H0562|103|314228|1|1|6|30|N|N|N|Y
H0562|113|402273|1|1|6|30|N|N|N|Y
H0562|113|349478|1|1|6|30|N|N|N|Y
H0562|113|349479|1|1|6|30|N|N|N|Y
H0562|113|349480|1|1|6|30|N|N|N|Y
H0562|113|312950|1|1|6|30|N|N|N|Y
H0562|113|314229|1|1|6|30|N|N|N|Y
H0562|113|314228|1|1|6|30|N|N|N|Y
H0562|114|402273|1|1|6|30|N|N|N|Y
H0562|114|349478|1|1|6|30|N|N|N|Y
H0562|114|349479|1|1|6|30|N|N|N|Y
H0562|114|349480|1|1|6|30|N|N|N|Y
H0562|114|312950|1|1|6|30|N|N|N|Y
H0562|114|314229|1|1|6|30|N|N|N|Y
H0562|114|314228|1|1|6|30|N|N|N|Y
H0562|118|402273|1|1|6|30|N|N|N|Y
H0562|118|349478|1|1|6|30|N|N|N|Y
H0562|118|349479|1|1|6|30|N|N|N|Y
